time_us,CLK,MOSI,DC,CS
437310.0,1,0,0,1
437311.0,1,0,0,1
437312.0,1,0,0,1
437313.0,1,0,0,1
437314.0,1,0,0,1
437315.0,1,0,0,1
437316.0,1,0,0,1
437317.0,1,0,0,1
437318.0,1,0,0,1
437319.0,1,0,0,1
437320.0,1,0,0,1
437321.0,1,0,0,1
437322.0,1,0,0,1
437323.0,1,0,0,1
437324.0,1,0,0,1
437325.0,1,0,0,1
437326.0,1,0,0,1
437327.0,1,0,0,1
437328.0,1,0,0,1
437329.0,1,0,0,1
437330.0,1,0,0,1
437331.0,1,0,0,1
437332.0,1,0,0,1
437333.0,1,0,0,1
437334.0,1,0,0,1
437335.0,1,0,0,1
437336.0,1,0,0,1
437337.0,1,0,0,1
437338.0,1,0,0,1
437339.0,1,0,0,1
437340.0,1,0,0,1
437341.0,1,0,0,1
437342.0,1,0,0,1
437343.0,1,0,0,1
437344.0,1,0,0,1
437345.0,1,0,0,1
437346.0,1,0,0,1
437347.0,1,0,0,1
437348.0,1,0,0,1
437349.0,1,0,0,1
437350.0,1,0,0,1
437351.0,1,0,0,1
437352.0,1,0,0,1
437353.0,1,0,0,1
437354.0,1,0,0,1
437355.0,1,0,0,1
437356.0,1,0,0,1
437357.0,1,0,0,1
437358.0,1,0,0,1
437359.0,1,0,0,1
437360.0,1,0,0,1
437361.0,1,0,0,1
437362.0,1,0,0,1
437363.0,1,0,0,1
437364.0,1,0,0,1
437365.0,1,0,0,1
437366.0,1,0,0,1
437367.0,1,0,0,1
437368.0,1,0,0,1
437369.0,1,0,0,1
437370.0,1,0,0,1
437371.0,1,0,0,1
437372.0,1,0,0,1
437373.0,1,0,0,1
437374.0,1,0,0,1
437375.0,1,0,0,1
437376.0,1,0,0,1
437377.0,1,0,0,1
437378.0,1,0,0,1
437379.0,1,0,0,1
437380.0,1,0,0,1
437381.0,1,0,0,1
437382.0,1,0,0,1
437383.0,1,0,0,1
437384.0,1,0,0,1
437385.0,1,0,0,1
437386.0,1,0,0,1
437387.0,1,0,0,1
437388.0,1,0,0,1
437389.0,1,0,0,1
437390.0,1,0,0,1
437391.0,1,0,0,1
437392.0,1,0,0,1
437393.0,1,0,0,1
437394.0,1,0,0,1
437395.0,1,0,0,1
437396.0,1,0,0,1
437397.0,1,0,0,1
437398.0,1,0,0,1
437399.0,1,0,0,1
437400.0,1,0,0,1
437401.0,1,0,0,1
437402.0,1,0,0,1
437403.0,1,0,0,1
437404.0,1,0,0,1
437405.0,1,0,0,1
437406.0,1,0,0,1
437407.0,1,0,0,1
437408.0,1,0,0,1
437409.0,1,0,0,1
437410.0,1,0,0,1
437411.0,1,0,0,1
437412.0,1,0,0,1
437413.0,1,0,0,1
437414.0,1,0,0,1
437415.0,1,0,0,1
437416.0,1,0,0,1
437417.0,1,0,0,1
437418.0,1,0,0,1
437419.0,1,0,0,1
437420.0,1,0,0,1
437421.0,1,0,0,1
437422.0,1,0,0,1
437423.0,1,0,0,1
437424.0,1,0,0,1
437425.0,1,0,0,1
437426.0,1,0,0,1
437427.0,1,0,0,1
437428.0,1,0,0,1
437429.0,1,0,0,1
437430.0,1,0,0,1
437431.0,1,0,0,1
437432.0,1,0,0,1
437433.0,1,0,0,1
437434.0,1,0,0,1
437435.0,1,0,0,1
437436.0,1,0,0,1
437437.0,1,0,0,1
437438.0,1,0,0,1
437439.0,1,0,0,1
437440.0,1,0,0,1
437441.0,1,0,0,1
437442.0,1,0,0,1
437443.0,1,0,0,1
437444.0,1,0,0,1
437445.0,1,0,0,1
437446.0,1,0,0,1
437447.0,1,0,0,1
437448.0,1,0,0,1
437449.0,1,0,0,1
437450.0,1,0,0,1
437451.0,1,0,0,1
437452.0,1,0,0,1
437453.0,1,0,0,1
437454.0,1,0,0,1
437455.0,1,0,0,1
437456.0,1,0,0,1
437457.0,1,0,0,1
437458.0,1,0,0,1
437459.0,1,0,0,1
437460.0,1,0,0,1
437461.0,1,0,0,1
437462.0,1,0,0,1
437463.0,1,0,0,1
437464.0,1,0,0,1
437465.0,1,0,0,1
437466.0,1,0,0,1
437467.0,1,0,0,1
437468.0,1,0,0,1
437469.0,1,0,0,1
437470.0,1,0,0,1
437471.0,1,0,0,1
437472.0,1,0,0,1
437473.0,1,0,0,1
437474.0,1,0,0,1
437475.0,1,0,0,1
437476.0,1,0,0,1
437477.0,1,0,0,1
437478.0,1,0,0,1
437479.0,1,0,0,1
437480.0,1,0,0,1
437481.0,1,0,0,1
437482.0,1,0,0,1
437483.0,1,0,0,1
437484.0,1,0,0,1
437485.0,1,0,0,1
437486.0,1,0,0,1
437487.0,1,0,0,1
437488.0,1,0,0,1
437489.0,1,0,0,1
437490.0,1,0,0,1
437491.0,1,0,0,1
437492.0,1,0,0,1
437493.0,1,0,0,1
437494.0,1,0,0,1
437495.0,1,0,0,1
437496.0,1,0,0,1
437497.0,1,0,0,1
437498.0,1,0,0,1
437499.0,1,0,0,1
437500.0,1,0,0,1
437501.0,1,0,0,1
437502.0,1,0,0,1
437503.0,1,0,0,1
437504.0,1,0,0,1
437505.0,1,0,0,1
437506.0,1,0,0,1
437507.0,1,0,0,1
437508.0,1,0,0,1
437509.0,1,0,0,1
437510.0,1,0,0,1
437511.0,1,0,0,1
437512.0,1,0,0,1
437513.0,1,0,0,1
437514.0,1,0,0,1
437515.0,1,0,0,1
437516.0,1,0,0,1
437517.0,1,0,0,1
437518.0,1,0,0,1
437519.0,1,0,0,1
437520.0,1,0,0,1
437521.0,1,0,0,1
437522.0,1,0,0,1
437523.0,1,0,0,1
437524.0,1,0,0,1
437525.0,1,0,0,1
437526.0,1,0,0,1
437527.0,1,0,0,1
437528.0,1,0,0,1
437529.0,1,0,0,1
437530.0,1,0,0,1
437531.0,1,0,0,1
437532.0,1,0,0,1
437533.0,1,0,0,1
437534.0,1,0,0,1
437535.0,1,0,0,1
437536.0,1,0,0,1
437537.0,1,0,0,1
437538.0,1,0,0,1
437539.0,1,0,0,1
437540.0,1,0,0,1
437541.0,1,0,0,1
437542.0,1,0,0,1
437543.0,1,0,0,1
437544.0,1,0,0,1
437545.0,1,0,0,1
437546.0,1,0,0,1
437547.0,1,0,0,1
437548.0,1,0,0,1
437549.0,1,0,0,1
437550.0,1,0,0,1
437551.0,1,0,0,1
437552.0,1,0,0,1
437553.0,1,0,0,1
437554.0,1,0,0,1
437555.0,1,0,0,1
437556.0,1,0,0,1
437557.0,1,0,0,1
437558.0,1,0,0,1
437559.0,1,0,0,1
437560.0,1,0,0,1
437561.0,1,0,0,1
437562.0,1,0,0,1
437563.0,1,0,0,1
437564.0,1,0,0,1
437565.0,1,0,0,1
437566.0,1,0,0,1
437567.0,1,0,0,1
437568.0,1,0,0,1
437569.0,1,0,0,1
437570.0,1,0,0,1
437571.0,1,0,0,1
437572.0,1,0,0,1
437573.0,1,0,0,1
437574.0,1,0,0,1
437575.0,1,0,0,1
437576.0,1,0,0,1
437577.0,1,0,0,1
437578.0,1,0,0,1
437579.0,1,0,0,1
437580.0,1,0,0,1
437581.0,1,0,0,1
437582.0,1,0,0,1
437583.0,1,0,0,1
437584.0,1,0,0,1
437585.0,1,0,0,1
437586.0,1,0,0,1
437587.0,1,0,0,1
437588.0,1,0,0,1
437589.0,1,0,0,1
437590.0,1,0,0,1
437591.0,1,0,0,1
437592.0,1,0,0,1
437593.0,1,0,0,1
437594.0,1,0,0,1
437595.0,1,0,0,1
437596.0,1,0,0,1
437597.0,1,0,0,1
437598.0,1,0,0,1
437599.0,1,0,0,1
437600.0,1,0,0,1
437601.0,1,0,0,1
437602.0,1,0,0,1
437603.0,1,0,0,1
437604.0,1,0,0,1
437605.0,1,0,0,1
437606.0,1,0,0,1
437607.0,1,0,0,1
437608.0,1,0,0,1
437609.0,1,0,0,1
437610.0,1,0,0,1
437611.0,1,0,0,1
437612.0,1,0,0,1
437613.0,1,0,0,1
437614.0,1,0,0,1
437615.0,1,0,0,1
437616.0,1,0,0,1
437617.0,1,0,0,1
437618.0,1,0,0,1
437619.0,1,0,0,1
437620.0,1,0,0,1
437621.0,1,0,0,1
437622.0,1,0,0,1
437623.0,1,0,0,1
437624.0,1,0,0,1
437625.0,1,0,0,1
437626.0,1,0,0,1
437627.0,1,0,0,1
437628.0,1,0,0,1
437629.0,1,0,0,1
437630.0,1,0,0,1
437631.0,1,0,0,1
437632.0,1,0,0,1
437633.0,1,0,0,1
437634.0,1,0,0,1
437635.0,1,0,0,1
437636.0,1,0,0,1
437637.0,1,0,0,1
437638.0,1,0,0,1
437639.0,1,0,0,1
437640.0,1,0,0,1
437641.0,1,0,0,1
437642.0,1,0,0,1
437643.0,1,0,0,1
437644.0,1,0,0,1
437645.0,1,0,0,1
437646.0,1,0,0,1
437647.0,1,0,0,1
437648.0,1,0,0,1
437649.0,1,0,0,1
437650.0,1,0,0,1
437651.0,1,0,0,1
437652.0,1,0,0,1
437653.0,1,0,0,1
437654.0,1,0,0,1
437655.0,1,0,0,1
437656.0,1,0,0,1
437657.0,1,0,0,1
437658.0,1,0,0,1
437659.0,1,0,0,1
437660.0,1,0,0,1
437661.0,1,0,0,1
437662.0,1,0,0,1
437663.0,1,0,0,1
437664.0,1,0,0,1
437665.0,1,0,0,1
437666.0,1,0,0,1
437667.0,1,0,0,1
437668.0,1,0,0,1
437669.0,1,0,0,1
437670.0,1,0,0,1
437671.0,1,0,0,1
437672.0,1,0,0,1
437673.0,1,0,0,1
437674.0,1,0,0,1
437675.0,1,0,0,1
437676.0,1,0,0,1
437677.0,1,0,0,1
437678.0,1,0,0,1
437679.0,1,0,0,1
437680.0,1,0,0,1
437681.0,1,0,0,1
437682.0,1,0,0,1
437683.0,1,0,0,1
437684.0,1,0,0,1
437685.0,1,0,0,1
437686.0,1,0,0,1
437687.0,1,0,0,1
437688.0,1,0,0,1
437689.0,1,0,0,1
437690.0,1,0,0,1
437691.0,1,0,0,1
437692.0,1,0,0,1
437693.0,1,0,0,1
437694.0,1,0,0,1
437695.0,1,0,0,1
437696.0,1,0,0,1
437697.0,1,0,0,1
437698.0,1,0,0,1
437699.0,1,0,0,1
437700.0,1,0,0,1
437701.0,1,0,0,1
437702.0,1,0,0,1
437703.0,1,0,0,1
437704.0,1,0,0,1
437705.0,1,0,0,1
437706.0,1,0,0,1
437707.0,1,0,0,1
437708.0,1,0,0,1
437709.0,1,0,0,1
437710.0,1,0,0,1
437711.0,1,0,0,1
437712.0,1,0,0,1
437713.0,1,0,0,1
437714.0,1,0,0,1
437715.0,1,0,0,1
437716.0,1,0,0,1
437717.0,1,0,0,1
437718.0,1,0,0,1
437719.0,1,0,0,1
437720.0,1,0,0,1
437721.0,1,0,0,1
437722.0,1,0,0,1
437723.0,1,0,0,1
437724.0,1,0,0,1
437725.0,1,0,0,1
437726.0,1,0,0,1
437727.0,1,0,0,1
437728.0,1,0,0,1
437729.0,1,0,0,1
437730.0,1,0,0,1
437731.0,1,0,0,1
437732.0,1,0,0,1
437733.0,1,0,0,1
437734.0,1,0,0,1
437735.0,1,0,0,1
437736.0,1,0,0,1
437737.0,1,0,0,1
437738.0,1,0,0,1
437739.0,1,0,0,1
437740.0,1,0,0,1
437741.0,1,0,0,1
437742.0,1,0,0,1
437743.0,1,0,0,1
437744.0,1,0,0,1
437745.0,1,0,0,1
437746.0,1,0,0,1
437747.0,1,0,0,1
437748.0,1,0,0,1
437749.0,1,0,0,1
437750.0,1,0,0,1
437751.0,1,0,0,1
437752.0,1,0,0,1
437753.0,1,0,0,1
437754.0,1,0,0,1
437755.0,1,0,0,1
437756.0,1,0,0,1
437757.0,1,0,0,1
437758.0,1,0,0,1
437759.0,1,0,0,1
437760.0,1,0,0,1
437761.0,1,0,0,1
437762.0,1,0,0,1
437763.0,1,0,0,1
437764.0,1,0,0,1
437765.0,1,0,0,1
437766.0,1,0,0,1
437767.0,1,0,0,1
437768.0,1,0,0,1
437769.0,1,0,0,1
437770.0,1,0,0,1
437771.0,1,0,0,1
437772.0,1,0,0,1
437773.0,1,0,0,1
437774.0,1,0,0,1
437775.0,1,0,0,1
437776.0,1,0,0,1
437777.0,1,0,0,1
437778.0,1,0,0,1
437779.0,1,0,0,1
437780.0,1,0,0,1
437781.0,1,0,0,1
437782.0,1,0,0,1
437783.0,1,0,0,1
437784.0,1,0,0,1
437785.0,1,0,0,1
437786.0,1,0,0,1
437787.0,1,0,0,1
437788.0,1,0,0,1
437789.0,1,0,0,1
437790.0,1,0,0,1
437791.0,1,0,0,1
437792.0,1,0,0,1
437793.0,1,0,0,1
437794.0,1,0,0,1
437795.0,1,0,0,1
437796.0,1,0,0,1
437797.0,1,0,0,1
437798.0,1,0,0,1
437799.0,1,0,0,1
437800.0,1,0,0,1
437801.0,1,0,0,1
437802.0,1,0,0,1
437803.0,1,0,0,1
437804.0,1,0,0,1
437805.0,1,0,0,1
437806.0,1,0,0,1
437807.0,1,0,0,1
437808.0,1,0,0,1
437809.0,1,0,0,1
437810.0,1,0,0,1
437811.0,1,0,0,1
437812.0,1,0,0,1
437813.0,1,0,0,1
437814.0,1,0,0,1
437815.0,1,0,0,1
437816.0,1,0,0,1
437817.0,1,0,0,1
437818.0,1,0,0,1
437819.0,1,0,0,1
437820.0,1,0,0,1
437821.0,1,0,0,1
437822.0,1,0,0,1
437823.0,1,0,0,1
437824.0,1,0,0,1
437825.0,1,0,0,1
437826.0,1,0,0,1
437827.0,1,0,0,1
437828.0,1,0,0,1
437829.0,1,0,0,1
437830.0,1,0,0,1
437831.0,1,0,0,1
437832.0,1,0,0,1
437833.0,1,0,0,1
437834.0,1,0,0,1
437835.0,1,0,0,1
437836.0,1,0,0,1
437837.0,1,0,0,1
437838.0,1,0,0,1
437839.0,1,0,0,1
437840.0,1,0,0,1
437841.0,1,0,0,1
437842.0,1,0,0,1
437843.0,1,0,0,1
437844.0,1,0,0,1
437845.0,1,0,0,1
437846.0,1,0,0,1
437847.0,1,0,0,1
437848.0,1,0,0,1
437849.0,1,0,0,1
437850.0,1,0,0,1
437851.0,1,0,0,1
437852.0,1,0,0,1
437853.0,1,0,0,1
437854.0,1,0,0,1
437855.0,1,0,0,1
437856.0,1,0,0,1
437857.0,1,0,0,1
437858.0,1,0,0,1
437859.0,1,0,0,1
437860.0,1,0,0,1
437861.0,1,0,0,1
437862.0,1,0,0,1
437863.0,1,0,0,1
437864.0,1,0,0,1
437865.0,1,0,0,1
437866.0,1,0,0,1
437867.0,1,0,0,1
437868.0,1,0,0,1
437869.0,1,0,0,1
437870.0,1,0,0,1
437871.0,1,0,0,1
437872.0,1,0,0,1
437873.0,1,0,0,1
437874.0,1,0,0,1
437875.0,1,0,0,1
437876.0,1,0,0,1
437877.0,1,0,0,1
437878.0,1,0,0,1
437879.0,1,0,0,1
437880.0,1,0,0,1
437881.0,1,0,0,1
437882.0,1,0,0,1
437883.0,1,0,0,1
437884.0,1,0,0,1
437885.0,1,0,0,1
437886.0,1,0,0,1
437887.0,1,0,0,1
437888.0,1,0,0,1
437889.0,1,0,0,1
437890.0,1,0,0,1
437891.0,1,0,0,1
437892.0,1,0,0,1
437893.0,1,0,0,1
437894.0,1,0,0,1
437895.0,1,0,0,1
437896.0,1,0,0,1
437897.0,1,0,0,1
437898.0,1,0,0,1
437899.0,1,0,0,1
437900.0,1,0,0,1
437901.0,1,0,0,1
437902.0,1,0,0,1
437903.0,1,0,0,1
437904.0,1,0,0,1
437905.0,1,0,0,1
437906.0,1,0,0,1
437907.0,1,0,0,1
437908.0,1,0,0,1
437909.0,1,0,0,1
437910.0,1,0,0,1
437911.0,1,0,0,1
437912.0,1,0,0,1
437913.0,1,0,0,1
437914.0,1,0,0,1
437915.0,1,0,0,1
437916.0,1,0,0,1
437917.0,1,0,0,1
437918.0,1,0,0,1
437919.0,1,0,0,1
437920.0,1,0,0,1
437921.0,1,0,0,1
437922.0,1,0,0,1
437923.0,1,0,0,1
437924.0,1,0,0,1
437925.0,1,0,0,1
437926.0,1,0,0,1
437927.0,1,0,0,1
437928.0,1,0,0,1
437929.0,1,0,0,1
437930.0,1,0,0,1
437931.0,1,0,0,1
437932.0,1,0,0,1
437933.0,1,0,0,1
437934.0,1,0,0,1
437935.0,1,0,0,1
437936.0,1,0,0,1
437937.0,1,0,0,1
437938.0,1,0,0,1
437939.0,1,0,0,1
437940.0,1,0,0,1
437941.0,1,0,0,1
437942.0,1,0,0,1
437943.0,1,0,0,1
437944.0,1,0,0,1
437945.0,1,0,0,1
437946.0,1,0,0,1
437947.0,1,0,0,1
437948.0,1,0,0,1
437949.0,1,0,0,1
437950.0,1,0,0,1
437951.0,1,0,0,1
437952.0,1,0,0,1
437953.0,1,0,0,1
437954.0,1,0,0,1
437955.0,1,0,0,1
437956.0,1,0,0,1
437957.0,1,0,0,1
437958.0,1,0,0,1
437959.0,1,0,0,1
437960.0,1,0,0,1
437961.0,1,0,0,1
437962.0,1,0,0,1
437963.0,1,0,0,1
437964.0,1,0,0,1
437965.0,1,0,0,1
437966.0,1,0,0,1
437967.0,1,0,0,1
437968.0,1,0,0,1
437969.0,1,0,0,1
437970.0,1,0,0,1
437971.0,1,0,0,1
437972.0,1,0,0,1
437973.0,1,0,0,1
437974.0,1,0,0,1
437975.0,1,0,0,1
437976.0,1,0,0,1
437977.0,1,0,0,1
437978.0,1,0,0,1
437979.0,1,0,0,1
437980.0,1,0,0,1
437981.0,1,0,0,1
437982.0,1,0,0,1
437983.0,1,0,0,1
437984.0,1,0,0,1
437985.0,1,0,0,1
437986.0,1,0,0,1
437987.0,1,0,0,1
437988.0,1,0,0,1
437989.0,1,0,0,1
437990.0,1,0,0,1
437991.0,1,0,0,1
437992.0,1,0,0,1
437993.0,1,0,0,1
437994.0,1,0,0,1
437995.0,1,0,0,1
437996.0,1,0,0,1
437997.0,1,0,0,1
437998.0,1,0,0,1
437999.0,1,0,0,1
438000.0,1,0,0,1
438001.0,1,0,0,1
438002.0,1,0,0,1
438003.0,1,0,0,1
438004.0,1,0,0,1
438005.0,1,0,0,1
438006.0,1,0,0,1
438007.0,1,0,0,1
438008.0,1,0,0,1
438009.0,1,0,0,1
438010.0,1,0,0,1
438011.0,1,0,0,1
438012.0,1,0,0,1
438013.0,1,0,0,1
438014.0,1,0,0,1
438015.0,1,0,0,1
438016.0,1,0,0,1
438017.0,1,0,0,1
438018.0,1,0,0,1
438019.0,1,0,0,1
438020.0,1,0,0,1
438021.0,1,0,0,1
438022.0,1,0,0,1
438023.0,1,0,0,1
438024.0,1,0,0,1
438025.0,1,0,0,1
438026.0,1,0,0,1
438027.0,1,0,0,1
438028.0,1,0,0,1
438029.0,1,0,0,1
438030.0,1,0,0,1
438031.0,1,0,0,1
438032.0,1,0,0,1
438033.0,1,0,0,1
438034.0,1,0,0,1
438035.0,1,0,0,1
438036.0,1,0,0,1
438037.0,1,0,0,1
438038.0,1,0,0,1
438039.0,1,0,0,1
438040.0,1,0,0,1
438041.0,1,0,0,1
438042.0,1,0,0,1
438043.0,1,0,0,1
438044.0,1,0,0,1
438045.0,1,0,0,1
438046.0,1,0,0,1
438047.0,1,0,0,1
438048.0,1,0,0,1
438049.0,1,0,0,1
438050.0,1,0,0,1
438051.0,1,0,0,1
438052.0,1,0,0,1
438053.0,1,0,0,1
438054.0,1,0,0,1
438055.0,1,0,0,1
438056.0,1,0,0,1
438057.0,1,0,0,1
438058.0,1,0,0,1
438059.0,1,0,0,1
438060.0,1,0,0,1
438061.0,1,0,0,1
438062.0,1,0,0,1
438063.0,1,0,0,1
438064.0,1,0,0,1
438065.0,1,0,0,1
438066.0,1,0,0,1
438067.0,1,0,0,1
438068.0,1,0,0,1
438069.0,1,0,0,1
438070.0,1,0,0,1
438071.0,1,0,0,1
438072.0,1,0,0,1
438073.0,1,0,0,1
438074.0,1,0,0,1
438075.0,1,0,0,1
438076.0,1,0,0,1
438077.0,1,0,0,1
438078.0,1,0,0,1
438079.0,1,0,0,1
438080.0,1,0,0,1
438081.0,1,0,0,1
438082.0,1,0,0,1
438083.0,1,0,0,1
438084.0,1,0,0,1
438085.0,1,0,0,1
438086.0,1,0,0,1
438087.0,1,0,0,1
438088.0,1,0,0,1
438089.0,1,0,0,1
438090.0,1,0,0,1
438091.0,1,0,0,1
438092.0,1,0,0,1
438093.0,1,0,0,1
438094.0,1,0,0,1
438095.0,1,0,0,1
438096.0,1,0,0,1
438097.0,1,0,0,1
438098.0,1,0,0,1
438099.0,1,0,0,1
438100.0,1,0,0,1
438101.0,1,0,0,1
438102.0,1,0,0,1
438103.0,1,0,0,1
438104.0,1,0,0,1
438105.0,1,0,0,1
438106.0,1,0,0,1
438107.0,1,0,0,1
438108.0,1,0,0,1
438109.0,1,0,0,1
438110.0,1,0,0,1
438111.0,1,0,0,1
438112.0,1,0,0,1
438113.0,1,0,0,1
438114.0,1,0,0,1
438115.0,1,0,0,1
438116.0,1,0,0,1
438117.0,1,0,0,1
438118.0,1,0,0,1
438119.0,1,0,0,1
438120.0,1,0,0,1
438121.0,1,0,0,1
438122.0,1,0,0,1
438123.0,1,0,0,1
438124.0,1,0,0,1
438125.0,1,0,0,1
438126.0,1,0,0,1
438127.0,1,0,0,1
438128.0,1,0,0,1
438129.0,1,0,0,1
438130.0,1,0,0,1
438131.0,1,0,0,1
438132.0,1,0,0,1
438133.0,1,0,0,1
438134.0,1,0,0,1
438135.0,1,0,0,1
438136.0,1,0,0,1
438137.0,1,0,0,1
438138.0,1,0,0,1
438139.0,1,0,0,1
438140.0,1,0,0,1
438141.0,1,0,0,1
438142.0,1,0,0,1
438143.0,1,0,0,1
438144.0,1,0,0,1
438145.0,1,0,0,1
438146.0,1,0,0,1
438147.0,1,0,0,1
438148.0,1,0,0,1
438149.0,1,0,0,1
438150.0,1,0,0,1
438151.0,1,0,0,1
438152.0,1,0,0,1
438153.0,1,0,0,1
438154.0,1,0,0,1
438155.0,1,0,0,1
438156.0,1,0,0,1
438157.0,1,0,0,1
438158.0,1,0,0,1
438159.0,1,0,0,1
438160.0,1,0,0,1
438161.0,1,0,0,1
438162.0,1,0,0,1
438163.0,1,0,0,1
438164.0,1,0,0,1
438165.0,1,0,0,1
438166.0,1,0,0,1
438167.0,1,0,0,1
438168.0,1,0,0,1
438169.0,1,0,0,1
438170.0,1,0,0,1
438171.0,1,0,0,1
438172.0,1,0,0,1
438173.0,1,0,0,1
438174.0,1,0,0,1
438175.0,1,0,0,1
438176.0,1,0,0,1
438177.0,1,0,0,1
438178.0,1,0,0,1
438179.0,1,0,0,1
438180.0,1,0,0,1
438181.0,1,0,0,1
438182.0,1,0,0,1
438183.0,1,0,0,1
438184.0,1,0,0,1
438185.0,1,0,0,1
438186.0,1,0,0,1
438187.0,1,0,0,1
438188.0,1,0,0,1
438189.0,1,0,0,1
438190.0,1,0,0,1
438191.0,1,0,0,1
438192.0,1,0,0,1
438193.0,1,0,0,1
438194.0,1,0,0,1
438195.0,1,0,0,1
438196.0,1,0,0,1
438197.0,1,0,0,1
438198.0,1,0,0,1
438199.0,1,0,0,1
438200.0,1,0,0,1
438201.0,1,0,0,1
438202.0,1,0,0,1
438203.0,1,0,0,1
438204.0,1,0,0,1
438205.0,1,0,0,1
438206.0,1,0,0,1
438207.0,1,0,0,1
438208.0,1,0,0,1
438209.0,1,0,0,1
438210.0,1,0,0,1
438211.0,1,0,0,1
438212.0,1,0,0,1
438213.0,1,0,0,1
438214.0,1,0,0,1
438215.0,1,0,0,1
438216.0,1,0,0,1
438217.0,1,0,0,1
438218.0,1,0,0,1
438219.0,1,0,0,1
438220.0,1,0,0,1
438221.0,1,0,0,1
438222.0,1,0,0,1
438223.0,1,0,0,1
438224.0,1,0,0,1
438225.0,1,0,0,1
438226.0,1,0,0,1
438227.0,1,0,0,1
438228.0,1,0,0,1
438229.0,1,0,0,1
438230.0,1,0,0,1
438231.0,1,0,0,1
438232.0,1,0,0,1
438233.0,1,0,0,1
438234.0,1,0,0,1
438235.0,1,0,0,1
438236.0,1,0,0,1
438237.0,1,0,0,1
438238.0,1,0,0,1
438239.0,1,0,0,1
438240.0,1,0,0,1
438241.0,1,0,0,1
438242.0,1,0,0,1
438243.0,1,0,0,1
438244.0,1,0,0,1
438245.0,1,0,0,1
438246.0,1,0,0,1
438247.0,1,0,0,1
438248.0,1,0,0,1
438249.0,1,0,0,1
438250.0,1,0,0,1
438251.0,1,0,0,1
438252.0,1,0,0,1
438253.0,1,0,0,1
438254.0,1,0,0,1
438255.0,1,0,0,1
438256.0,1,0,0,1
438257.0,1,0,0,1
438258.0,1,0,0,1
438259.0,1,0,0,1
438260.0,1,0,0,1
438261.0,1,0,0,1
438262.0,1,0,0,1
438263.0,1,0,0,1
438264.0,1,0,0,1
438265.0,1,0,0,1
438266.0,1,0,0,1
438267.0,1,0,0,1
438268.0,1,0,0,1
438269.0,1,0,0,1
438270.0,1,0,0,1
438271.0,1,0,0,1
438272.0,1,0,0,1
438273.0,1,0,0,1
438274.0,1,0,0,1
438275.0,1,0,0,1
438276.0,1,0,0,1
438277.0,1,0,0,1
438278.0,1,0,0,1
438279.0,1,0,0,1
438280.0,1,0,0,1
438281.0,1,0,0,1
438282.0,1,0,0,1
438283.0,1,0,0,1
438284.0,1,0,0,1
438285.0,1,0,0,1
438286.0,1,0,0,1
438287.0,1,0,0,1
438288.0,1,0,0,1
438289.0,1,0,0,1
438290.0,1,0,0,1
438291.0,1,0,0,1
438292.0,1,0,0,1
438293.0,1,0,0,1
438294.0,1,0,0,1
438295.0,1,0,0,1
438296.0,1,0,0,1
438297.0,1,0,0,1
438298.0,1,0,0,1
438299.0,1,0,0,1
438300.0,1,0,0,1
438301.0,1,0,0,1
438302.0,1,0,0,1
438303.0,1,0,0,1
438304.0,1,0,0,1
438305.0,1,0,0,1
438306.0,1,0,0,1
438307.0,1,0,0,1
438308.0,1,0,0,1
438309.0,1,0,0,1
438310.0,1,0,0,1
438311.0,1,0,0,1
438312.0,1,0,0,1
438313.0,1,0,0,1
438314.0,1,0,0,1
438315.0,1,0,0,1
438316.0,1,0,0,1
438317.0,1,0,0,1
438318.0,1,0,0,1
438319.0,1,0,0,1
438320.0,1,0,0,1
438321.0,1,0,0,1
438322.0,1,0,0,1
438323.0,1,0,0,1
438324.0,1,0,0,1
438325.0,1,0,0,1
438326.0,1,0,0,1
438327.0,1,0,0,1
438328.0,1,0,0,1
438329.0,1,0,0,1
438330.0,1,0,0,1
438331.0,1,0,0,1
438332.0,1,0,0,1
438333.0,1,0,0,1
438334.0,1,0,0,1
438335.0,1,0,0,1
438336.0,1,0,0,1
438337.0,1,0,0,1
438338.0,1,0,0,1
438339.0,1,0,0,1
438340.0,1,0,0,1
438341.0,1,0,0,1
438342.0,1,0,0,1
438343.0,1,0,0,1
438344.0,1,0,0,1
438345.0,1,0,0,1
438346.0,1,0,0,1
438347.0,1,0,0,1
438348.0,1,0,0,1
438349.0,1,0,0,1
438350.0,1,0,0,1
438351.0,1,0,0,1
438352.0,1,0,0,1
438353.0,1,0,0,1
438354.0,1,0,0,1
438355.0,1,0,0,1
438356.0,1,0,0,1
438357.0,1,0,0,1
438358.0,1,0,0,1
438359.0,1,0,0,1
438360.0,1,0,0,1
438361.0,1,0,0,1
438362.0,1,0,0,1
438363.0,1,0,0,1
438364.0,1,0,0,1
438365.0,1,0,0,1
438366.0,1,0,0,1
438367.0,1,0,0,1
438368.0,1,0,0,1
438369.0,1,0,0,1
438370.0,1,0,0,1
438371.0,1,0,0,1
438372.0,1,0,0,1
438373.0,1,0,0,1
438374.0,1,0,0,1
438375.0,1,0,0,1
438376.0,1,0,0,1
438377.0,1,0,0,1
438378.0,1,0,0,1
438379.0,1,0,0,1
438380.0,1,0,0,1
438381.0,1,0,0,1
438382.0,1,0,0,1
438383.0,1,0,0,1
438384.0,1,0,0,1
